source,target,relation,weight
20,46,Text Preprocessing,{'weight': 62.859753264497876}
20,28,Speech Generation and Modification,{'weight': 0.6652409557748218}
20,28,DNN for Multitask Learning,{'weight': 0.24472847105479764}
20,28,Face Analysis Toolkit development,{'weight': 0.09003057317038046}
20,34,Topic Analysis,{'weight': 14.12107993167386}
20,34,Prediction Experiments,{'weight': 13.724521718038575}
20,34,Text Preprocessing,{'weight': 22.154398350287536}
20,19,DNN for Multitask Learning,{'weight': 0.7552715289452022}
20,19,Face Analysis Toolkit development,{'weight': 0.9099694268296195}
20,19,Speech Generation and Modification,{'weight': 0.3347590442251781}
20,19,Topic Analysis,{'weight': 11.908859997054872}
20,19,Prediction Experiments,{'weight': 17.196870129446033}
20,19,Text Preprocessing,{'weight': 19.894269873499084}
20,10,Text Preprocessing,{'weight': 7.922501277259357}
20,10,Topic Analysis,{'weight': 5.708822164708048}
20,10,Prediction Experiments,{'weight': 2.3686765580325906}
20,6,Text Preprocessing,{'weight': 5.240451338379262}
20,6,Topic Analysis,{'weight': 4.399426368939215}
20,6,Prediction Experiments,{'weight': 3.3601222926815217}
20,47,Topic Analysis,{'weight': 4.472647959004321}
20,47,Text Preprocessing,{'weight': 9.296564397742229}
20,47,Prediction Experiments,{'weight': 4.230787643253448}
20,77,Chatbot development,{'weight': 0.6364086465588308}
20,77,Android development,{'weight': 0.23412165725273665}
20,77,Avatar development,{'weight': 0.0861285444362687}
20,77,Components Integration,{'weight': 0.03168492079612427}
20,77,Tools Usage,{'weight': 0.011656230956039605}
20,63,Chatbot development,{'weight': 0.6364086465588308}
20,63,Android development,{'weight': 0.23412165725273665}
20,63,Avatar development,{'weight': 0.0861285444362687}
20,63,Components Integration,{'weight': 0.03168492079612427}
20,63,Tools Usage,{'weight': 0.011656230956039605}
0,20,Model Extraction,{'weight': 2.6259368795171287}
0,20,GHOST,{'weight': 2.867797195268001}
0,20,Atomspace Visualizer,{'weight': 4.50626592521487}
0,20,Face Analysis Toolkit development,{'weight': 2.055003629588222}
0,20,DNN for Multitask Learning,{'weight': 6.966082486192585}
0,20,Speech Generation and Modification,{'weight': 3.9789138842191902}
0,20,Topic Analysis,{'weight': 160.88622594272928}
0,20,Text Preprocessing,{'weight': 108.31552041458637}
0,20,Prediction Experiments,{'weight': 150.79825364268478}
0,20,Network Analytics,{'weight': 3.075765685479981}
0,20,Plant Disease,{'weight': 4.924234314520019}
0,29,Model Extraction,{'weight': 24.222532925499266}
0,29,GHOST,{'weight': 26.21397866014817}
0,29,Atomspace Visualizer,{'weight': 37.563488414352555}
0,30,Model Extraction,{'weight': 35.048507637363215}
0,30,GHOST,{'weight': 44.07322159006512}
0,30,Atomspace Visualizer,{'weight': 57.87827077257166}
0,17,Model Extraction,{'weight': 32.47314748096035}
0,17,Atomspace Visualizer,{'weight': 46.573451657075246}
0,17,GHOST,{'weight': 43.9534008619644}
0,17,DNN for Multitask Learning,{'weight': 16.904283316782482}
0,17,Face Analysis Toolkit development,{'weight': 12.278645984862202}
0,17,Speech Generation and Modification,{'weight': 15.817070698355305}
0,17,Network Analytics,{'weight': 0.7310585786300049}
0,17,Plant Disease,{'weight': 0.2689414213699951}
0,17,Tools Usage,{'weight': 11.503101419230342}
0,17,Android development,{'weight': 10.889197249836405}
0,17,Chatbot development,{'weight': 13.133913035757946}
0,17,Components Integration,{'weight': 5.534590761268259}
0,17,Avatar development,{'weight': 6.939197533907037}
0,1,Model Extraction,{'weight': 19.007295061777896}
0,1,Atomspace Visualizer,{'weight': 28.26405586130641}
0,1,GHOST,{'weight': 21.72864907691568}
0,1,Chatbot development,{'weight': 0.6480648775148704}
0,1,Components Integration,{'weight': 0.32025020168900536}
0,1,Avatar development,{'weight': 0.32025020168900536}
0,1,Tools Usage,{'weight': 0.6680935673549551}
0,1,Android development,{'weight': 0.043341151752163874}
0,32,Model Extraction,{'weight': 36.44904343607717}
0,32,GHOST,{'weight': 29.831960369507982}
0,32,Atomspace Visualizer,{'weight': 60.718996194414814}
0,31,Model Extraction,{'weight': 134.06878387096614}
0,31,GHOST,{'weight': 126.52351341709053}
0,31,Atomspace Visualizer,{'weight': 202.40770271194427}
0,31,DNN for Multitask Learning,{'weight': 1.3304819115496436}
0,31,Speech Generation and Modification,{'weight': 0.4894569421095953}
0,31,Face Analysis Toolkit development,{'weight': 0.18006114634076092}
0,31,Components Integration,{'weight': 36.125984126037025}
0,31,Tools Usage,{'weight': 42.103641908138464}
0,31,Avatar development,{'weight': 30.598300480453236}
0,31,Chatbot development,{'weight': 36.73111117785919}
0,31,Android development,{'weight': 22.44096230751191}
0,10,Model Extraction,{'weight': 2.7202445853630444}
0,10,GHOST,{'weight': 6.060390192038502}
0,10,Atomspace Visualizer,{'weight': 5.2193652225984515}
0,10,DNN for Multitask Learning,{'weight': 6.175784013665224}
0,10,Speech Generation and Modification,{'weight': 6.794575605202895}
0,10,Face Analysis Toolkit development,{'weight': 4.029640381131878}
0,10,Prediction Experiments,{'weight': 6.309395795768831}
0,10,Text Preprocessing,{'weight': 4.274368852186675}
0,10,Topic Analysis,{'weight': 7.416235352044488}
0,10,Chatbot development,{'weight': 22.43584787417242}
0,10,Avatar development,{'weight': 15.698397744367064}
0,10,Components Integration,{'weight': 12.96111541888939}
0,10,Android development,{'weight': 7.042591705786822}
0,10,Tools Usage,{'weight': 17.862047256784273}
0,11,Model Extraction,{'weight': 32.87191374152012}
0,11,GHOST,{'weight': 53.99999999999998}
0,11,Atomspace Visualizer,{'weight': 75.12808625847984}
0,11,Network Analytics,{'weight': 0.7310585786300049}
0,11,Plant Disease,{'weight': 0.2689414213699951}
0,11,Tools Usage,{'weight': 1.2728172931176616}
0,11,Avatar development,{'weight': 0.4682433145054733}
0,11,Chatbot development,{'weight': 0.11781346523239297}
0,11,Components Integration,{'weight': 0.11781346523239297}
0,11,Android development,{'weight': 0.02331246191207921}
0,37,Model Extraction,{'weight': 8.375821846012046}
0,37,GHOST,{'weight': 13.949273503087307}
0,37,Atomspace Visualizer,{'weight': 15.674904650900633}
0,62,Atomspace Visualizer,{'weight': 75.37538333724167}
0,62,GHOST,{'weight': 36.72084368055679}
0,62,Model Extraction,{'weight': 35.90377298220151}
0,62,DNN for Multitask Learning,{'weight': 0.9099694268296195}
0,62,Face Analysis Toolkit development,{'weight': 0.3347590442251781}
0,62,Speech Generation and Modification,{'weight': 0.7552715289452022}
0,25,Atomspace Visualizer,{'weight': 1.819938853659239}
0,25,GHOST,{'weight': 1.6652409557748218}
0,25,Model Extraction,{'weight': 0.5148201905659391}
0,72,GHOST,{'weight': 29.084644010720098}
0,72,Model Extraction,{'weight': 25.4111483371911}
0,72,Atomspace Visualizer,{'weight': 44.504207652088795}
0,63,Atomspace Visualizer,{'weight': 0.9099694268296195}
0,63,GHOST,{'weight': 0.9099694268296195}
0,63,Model Extraction,{'weight': 0.18006114634076092}
0,63,Tools Usage,{'weight': 15.573755201539292}
0,63,Avatar development,{'weight': 9.632818707585377}
0,63,Chatbot development,{'weight': 11.49674257677753}
0,63,Components Integration,{'weight': 14.133098525637307}
0,63,Android development,{'weight': 10.163584988460485}
0,6,Atomspace Visualizer,{'weight': 9.480902676758525}
0,6,GHOST,{'weight': 5.7638257942962685}
0,6,Model Extraction,{'weight': 7.755271528945197}
0,6,DNN for Multitask Learning,{'weight': 1.6441548399940125}
0,6,Speech Generation and Modification,{'weight': 1.7552715289452023}
0,6,Face Analysis Toolkit development,{'weight': 1.600573631060785}
0,6,Prediction Experiments,{'weight': 10.625936879517127}
0,6,Text Preprocessing,{'weight': 9.562678532174697}
0,6,Topic Analysis,{'weight': 13.811384588308167}
0,6,Tools Usage,{'weight': 0.6364086465588308}
0,6,Avatar development,{'weight': 0.23412165725273665}
0,6,Components Integration,{'weight': 0.0861285444362687}
0,6,Chatbot development,{'weight': 0.03168492079612427}
0,6,Android development,{'weight': 0.011656230956039605}
0,46,Atomspace Visualizer,{'weight': 42.014750709979204}
0,46,Model Extraction,{'weight': 18.851637507917175}
0,46,GHOST,{'weight': 30.1336117821036}
0,46,DNN for Multitask Learning,{'weight': 16.060390192038493}
0,46,Face Analysis Toolkit development,{'weight': 12.1450342027586}
0,46,Speech Generation and Modification,{'weight': 15.794575605202894}
0,46,Topic Analysis,{'weight': 72.6067700756889}
0,46,Text Preprocessing,{'weight': 45.08383412854225}
0,46,Prediction Experiments,{'weight': 59.30939579576882}
0,46,Chatbot development,{'weight': 38.20388347088679}
0,46,Components Integration,{'weight': 28.675893159063044}
0,46,Tools Usage,{'weight': 33.75519273404303}
0,46,Android development,{'weight': 21.999256971269002}
0,46,Avatar development,{'weight': 30.36577366473794}
0,69,GHOST,{'weight': 5.506265925214868}
0,69,Atomspace Visualizer,{'weight': 4.974636751543656}
0,69,Model Extraction,{'weight': 2.5190973232414735}
0,69,Android development,{'weight': 5.034460349648939}
0,69,Chatbot development,{'weight': 3.3626398392971777}
0,69,Avatar development,{'weight': 2.6888848260933442}
0,69,Components Integration,{'weight': 4.900853480792447}
0,69,Tools Usage,{'weight': 3.0131615041680884}
0,34,Model Extraction,{'weight': 14.878110186148257}
0,34,Atomspace Visualizer,{'weight': 24.787430317223453}
0,34,GHOST,{'weight': 27.33445949662829}
0,34,Face Analysis Toolkit development,{'weight': 0.6652409557748218}
0,34,DNN for Multitask Learning,{'weight': 0.24472847105479764}
0,34,Speech Generation and Modification,{'weight': 0.09003057317038046}
0,34,Topic Analysis,{'weight': 54.23728363547846}
0,34,Text Preprocessing,{'weight': 38.9048824119762}
0,34,Prediction Experiments,{'weight': 49.85783395254531}
0,34,Plant Disease,{'weight': 0.7310585786300049}
0,34,Network Analytics,{'weight': 0.2689414213699951}
0,34,Tools Usage,{'weight': 1.2728172931176616}
0,34,Avatar development,{'weight': 0.4682433145054733}
0,34,Components Integration,{'weight': 0.1722570888725374}
0,34,Android development,{'weight': 0.043341151752163874}
0,34,Chatbot development,{'weight': 0.043341151752163874}
0,61,Atomspace Visualizer,{'weight': 0.6652409557748218}
0,61,GHOST,{'weight': 0.24472847105479764}
0,61,Model Extraction,{'weight': 0.09003057317038046}
0,61,DNN for Multitask Learning,{'weight': 4.883496748598528}
0,61,Speech Generation and Modification,{'weight': 13.777467074500754}
0,61,Face Analysis Toolkit development,{'weight': 7.339036176900708}
0,73,Atomspace Visualizer,{'weight': 5.416235352044489}
0,73,Model Extraction,{'weight': 2.317950061119903}
0,73,GHOST,{'weight': 4.2658145868356065}
0,33,Atomspace Visualizer,{'weight': 4.618791591537668}
0,33,GHOST,{'weight': 5.570933249928906}
0,33,Model Extraction,{'weight': 1.8102751585334245}
0,33,Speech Generation and Modification,{'weight': 0.6652409557748218}
0,33,DNN for Multitask Learning,{'weight': 0.24472847105479764}
0,33,Face Analysis Toolkit development,{'weight': 0.09003057317038048}
0,33,Chatbot development,{'weight': 0.6364086465588308}
0,33,Android development,{'weight': 0.23412165725273665}
0,33,Avatar development,{'weight': 0.0861285444362687}
0,33,Tools Usage,{'weight': 0.03168492079612427}
0,33,Components Integration,{'weight': 0.011656230956039605}
0,28,GHOST,{'weight': 11.682049938880093}
0,28,Atomspace Visualizer,{'weight': 10.773489489422081}
0,28,Model Extraction,{'weight': 7.544460571697813}
0,28,DNN for Multitask Learning,{'weight': 4.725631147813323}
0,28,Speech Generation and Modification,{'weight': 3.1546978978844167}
0,28,Face Analysis Toolkit development,{'weight': 1.1196709543022585}
0,16,GHOST,{'weight': 1.3304819115496436}
0,16,Model Extraction,{'weight': 0.4894569421095953}
0,16,Atomspace Visualizer,{'weight': 0.18006114634076092}
0,16,Face Analysis Toolkit development,{'weight': 12.080366878044561}
0,16,DNN for Multitask Learning,{'weight': 15.618791591537663}
0,16,Speech Generation and Modification,{'weight': 17.300841530417763}
0,109,Atomspace Visualizer,{'weight': 0.6652409557748218}
0,109,GHOST,{'weight': 0.24472847105479764}
0,109,Model Extraction,{'weight': 0.09003057317038046}
0,74,Atomspace Visualizer,{'weight': 5.459816560977714}
0,74,GHOST,{'weight': 2.429066750071093}
0,74,Model Extraction,{'weight': 4.111116688951189}
0,74,DNN for Multitask Learning,{'weight': 5.853856367466649}
0,74,Face Analysis Toolkit development,{'weight': 6.893160443724343}
0,74,Speech Generation and Modification,{'weight': 11.252983188809003}
0,7,Atomspace Visualizer,{'weight': 0.6652409557748218}
0,7,GHOST,{'weight': 0.24472847105479764}
0,7,Model Extraction,{'weight': 0.09003057317038046}
0,7,DNN for Multitask Learning,{'weight': 4.305118663093299}
0,7,Speech Generation and Modification,{'weight': 2.4247896173955583}
0,7,Face Analysis Toolkit development,{'weight': 2.270091719511141}
0,7,Network Analytics,{'weight': 0.7310585786300049}
0,7,Plant Disease,{'weight': 0.2689414213699951}
0,77,GHOST,{'weight': 0.6652409557748218}
0,77,Atomspace Visualizer,{'weight': 0.24472847105479764}
0,77,Model Extraction,{'weight': 0.09003057317038046}
0,77,Components Integration,{'weight': 65.23556183035656}
0,77,Tools Usage,{'weight': 105.75366228505139}
0,77,Avatar development,{'weight': 65.356282643859}
0,77,Chatbot development,{'weight': 90.90311233265979}
0,77,Android development,{'weight': 47.75138090807361}
0,51,Model Extraction,{'weight': 0.6652409557748218}
0,51,Atomspace Visualizer,{'weight': 0.24472847105479764}
0,51,GHOST,{'weight': 0.09003057317038046}
0,51,Network Analytics,{'weight': 1.0}
0,51,Plant Disease,{'weight': 1.0}
0,75,Atomspace Visualizer,{'weight': 2.240451338379263}
0,75,GHOST,{'weight': 0.514820190565939}
0,75,Model Extraction,{'weight': 1.2447284710547974}
0,68,Atomspace Visualizer,{'weight': 0.9099694268296195}
0,68,GHOST,{'weight': 0.9099694268296195}
0,68,Model Extraction,{'weight': 0.18006114634076092}
0,26,Atomspace Visualizer,{'weight': 5.811384588308169}
0,26,Model Extraction,{'weight': 2.403703501614749}
0,26,GHOST,{'weight': 1.7849119100770805}
0,4,GHOST,{'weight': 2.085753440494846}
0,4,Atomspace Visualizer,{'weight': 1.3994263689392148}
0,4,Model Extraction,{'weight': 0.514820190565939}
0,4,Tools Usage,{'weight': 108.98470704536052}
0,4,Chatbot development,{'weight': 93.79934988852743}
0,4,Avatar development,{'weight': 90.59585561453308}
0,4,Android development,{'weight': 49.26011148023697}
0,4,Components Integration,{'weight': 80.35997597134258}
0,13,Atomspace Visualizer,{'weight': 2.085753440494846}
0,13,GHOST,{'weight': 0.8242159863347734}
0,13,Model Extraction,{'weight': 1.0900305731703803}
0,22,Atomspace Visualizer,{'weight': 1.1546978978844171}
0,22,GHOST,{'weight': 1.5752103826044412}
0,22,Model Extraction,{'weight': 0.2700917195111414}
0,22,Avatar development,{'weight': 0.6364086465588308}
0,22,Android development,{'weight': 0.23412165725273665}
0,22,Components Integration,{'weight': 0.0861285444362687}
0,22,Chatbot development,{'weight': 0.03168492079612427}
0,22,Tools Usage,{'weight': 0.011656230956039605}
0,59,GHOST,{'weight': 0.6652409557748218}
0,59,Atomspace Visualizer,{'weight': 0.24472847105479764}
0,59,Model Extraction,{'weight': 0.09003057317038046}
0,70,Atomspace Visualizer,{'weight': 1.3304819115496436}
0,70,Model Extraction,{'weight': 0.3347590442251781}
0,70,GHOST,{'weight': 0.3347590442251781}
0,52,GHOST,{'weight': 1.3304819115496436}
0,52,Atomspace Visualizer,{'weight': 0.3347590442251781}
0,52,Model Extraction,{'weight': 0.3347590442251781}
0,5,DNN for Multitask Learning,{'weight': 51.41431604009191}
0,5,Face Analysis Toolkit development,{'weight': 56.63479069246509}
0,5,Speech Generation and Modification,{'weight': 85.95089326744299}
0,5,Network Analytics,{'weight': 1.4621171572600098}
0,5,Plant Disease,{'weight': 0.5378828427399902}
0,5,Tools Usage,{'weight': 3.1130244199483488}
0,5,Avatar development,{'weight': 4.650286547299626}
0,5,Chatbot development,{'weight': 1.4539551840934228}
0,5,Android development,{'weight': 1.5239379856785407}
0,5,Components Integration,{'weight': 1.2587958629800604}
0,84,DNN for Multitask Learning,{'weight': 3.5752103826044412}
0,84,Speech Generation and Modification,{'weight': 2.845302102115583}
0,84,Face Analysis Toolkit development,{'weight': 2.5794875152799754}
0,93,Speech Generation and Modification,{'weight': 0.6652409557748218}
0,93,DNN for Multitask Learning,{'weight': 0.24472847105479764}
0,93,Face Analysis Toolkit development,{'weight': 0.09003057317038046}
0,56,DNN for Multitask Learning,{'weight': 4.780634777401545}
0,56,Face Analysis Toolkit development,{'weight': 4.403703501614748}
0,56,Speech Generation and Modification,{'weight': 6.8156617209837025}
0,48,DNN for Multitask Learning,{'weight': 4.48517980943406}
0,48,Speech Generation and Modification,{'weight': 3.755271528945202}
0,48,Face Analysis Toolkit development,{'weight': 2.759548661620737}
0,48,Network Analytics,{'weight': 3.075765685479981}
0,48,Plant Disease,{'weight': 4.924234314520019}
0,45,DNN for Multitask Learning,{'weight': 0.6652409557748218}
0,45,Speech Generation and Modification,{'weight': 0.24472847105479764}
0,45,Face Analysis Toolkit development,{'weight': 0.09003057317038046}
0,8,DNN for Multitask Learning,{'weight': 0.6652409557748218}
0,8,Face Analysis Toolkit development,{'weight': 0.24472847105479764}
0,8,Speech Generation and Modification,{'weight': 0.09003057317038046}
0,8,Components Integration,{'weight': 17.63575677394284}
0,8,Avatar development,{'weight': 17.095608629595493}
0,8,Tools Usage,{'weight': 12.799433350577813}
0,8,Chatbot development,{'weight': 18.6625947590107}
0,8,Android development,{'weight': 11.806606486873108}
0,23,Face Analysis Toolkit development,{'weight': 1.2700917195111414}
0,23,DNN for Multitask Learning,{'weight': 1.3136729284443687}
0,23,Speech Generation and Modification,{'weight': 3.4162353520444895}
0,3,DNN for Multitask Learning,{'weight': 1.1546978978844171}
0,3,Speech Generation and Modification,{'weight': 1.5752103826044412}
0,3,Face Analysis Toolkit development,{'weight': 0.2700917195111414}
0,3,Components Integration,{'weight': 71.66149394657332}
0,3,Android development,{'weight': 56.72600873962184}
0,3,Tools Usage,{'weight': 86.48470840906623}
0,3,Avatar development,{'weight': 87.5600012900281}
0,3,Chatbot development,{'weight': 76.56778761471111}
0,19,Topic Analysis,{'weight': 21.468071278731927}
0,19,Text Preprocessing,{'weight': 12.617682161762922}
0,19,Prediction Experiments,{'weight': 15.91424655950515}
0,47,Topic Analysis,{'weight': 10.459816560977714}
0,47,Text Preprocessing,{'weight': 6.23506477592898}
0,47,Prediction Experiments,{'weight': 10.305118663093294}
0,79,Components Integration,{'weight': 21.56519974663141}
0,79,Chatbot development,{'weight': 30.551472610873585}
0,79,Tools Usage,{'weight': 25.25130974594561}
0,79,Avatar development,{'weight': 24.439973220582818}
0,79,Android development,{'weight': 13.192044675966466}
0,78,Chatbot development,{'weight': 5.842715855409055}
0,78,Components Integration,{'weight': 3.0976412459955025}
0,78,Tools Usage,{'weight': 3.0241204466592637}
0,78,Android development,{'weight': 1.071852888619541}
0,78,Avatar development,{'weight': 4.963669563316637}
0,102,Chatbot development,{'weight': 0.6364086465588308}
0,102,Avatar development,{'weight': 0.23412165725273665}
0,102,Android development,{'weight': 0.0861285444362687}
0,102,Tools Usage,{'weight': 0.03168492079612427}
0,102,Components Integration,{'weight': 0.011656230956039605}
0,104,Components Integration,{'weight': 0.8705303038115675}
0,104,Chatbot development,{'weight': 0.26580657804886093}
0,104,Tools Usage,{'weight': 0.7225371909950995}
0,104,Avatar development,{'weight': 0.11781346523239297}
0,104,Android development,{'weight': 0.02331246191207921}
0,39,Tools Usage,{'weight': 2.577319507031447}
0,39,Avatar development,{'weight': 0.8201784369906029}
0,39,Components Integration,{'weight': 0.6721853241741349}
0,39,Chatbot development,{'weight': 0.852006887183532}
0,39,Android development,{'weight': 0.07830984462028268}
62,0,Atomspace Visualizer,{'weight': 52.22953925230522}
62,0,GHOST,{'weight': 29.395448783860544}
62,0,Model Extraction,{'weight': 19.375011963834183}
62,25,GHOST,{'weight': 1.3304819115496436}
62,25,Model Extraction,{'weight': 0.3347590442251781}
62,25,Atomspace Visualizer,{'weight': 0.3347590442251781}
62,11,GHOST,{'weight': 5.715967452687505}
62,11,Model Extraction,{'weight': 4.07749872274064}
62,11,Atomspace Visualizer,{'weight': 10.20653382457185}
62,32,Atomspace Visualizer,{'weight': 20.206234276974975}
62,32,Model Extraction,{'weight': 6.420812032316881}
62,32,GHOST,{'weight': 7.372953690708119}
62,31,Atomspace Visualizer,{'weight': 38.932974854563}
62,31,Model Extraction,{'weight': 13.246786744180834}
62,31,GHOST,{'weight': 18.820238401256105}
62,29,Atomspace Visualizer,{'weight': 2.660963823099287}
62,29,Model Extraction,{'weight': 0.8242159863347734}
62,29,GHOST,{'weight': 0.514820190565939}
62,6,GHOST,{'weight': 5.660963823099287}
62,6,Atomspace Visualizer,{'weight': 4.554124266823631}
62,6,Model Extraction,{'weight': 2.7849119100770805}
62,63,GHOST,{'weight': 0.6652409557748218}
62,63,Atomspace Visualizer,{'weight': 0.24472847105479764}
62,63,Model Extraction,{'weight': 0.09003057317038046}
62,72,GHOST,{'weight': 2.5752103826044412}
62,72,Model Extraction,{'weight': 0.8495792347911171}
62,72,Atomspace Visualizer,{'weight': 2.575210382604441}
62,46,Atomspace Visualizer,{'weight': 0.6652409557748218}
62,46,GHOST,{'weight': 0.24472847105479764}
62,46,Model Extraction,{'weight': 0.09003057317038046}
62,30,GHOST,{'weight': 0.7552715289452022}
